station_id,station_name,city,state,latitude,longitude,status,openaq_location_id,openaq_location_name,available_sensors,is_trained_station,is_active
HR014,"Vikas Sadan, Gurugram - HSPCB",Gurugram,Haryana,28.4601,77.02635,Active,301,"Vikas Sadan, Gurugram - HSPCB","[{""id"": 14258983, ""name"": ""co ppb"", ""parameter"": {""id"": 102, ""name"": ""co"", ""units"": ""ppb"", ""displayName"": ""CO""}}, {""id"": 5396, ""name"": ""co µg/m³"", ""parameter"": {""id"": 4, ""name"": ""co"", ""units"": ""µg/m³"", ""displayName"": ""CO mass""}}, {""id"": 14258984, ""name"": ""no ppb"", ""parameter"": {""id"": 24, ""name"": ""no"", ""units"": ""ppb"", ""displayName"": ""NO""}}, {""id"": 14258985, ""name"": ""no2 ppb"", ""parameter"": {""id"": 15, ""name"": ""no2"", ""units"": ""ppb"", ""displayName"": ""NO₂""}}, {""id"": 5409, ""name"": ""no2 µg/m³"", ""parameter"": {""id"": 5, ""name"": ""no2"", ""units"": ""µg/m³"", ""displayName"": ""NO₂ mass""}}, {""id"": 14341789, ""name"": ""nox ppb"", ""parameter"": {""id"": 23, ""name"": ""nox"", ""units"": ""ppb"", ""displayName"": ""NOX""}}, {""id"": 14258986, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 5407, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 506, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 14258987, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 14258988, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 1166, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 14258989, ""name"": ""relativehumidity %"", ""parameter"": {""id"": 98, ""name"": ""relativehumidity"", ""units"": ""%"", ""displayName"": ""RH""}}, {""id"": 5405, ""name"": ""so2 µg/m³"", ""parameter"": {""id"": 6, ""name"": ""so2"", ""units"": ""µg/m³"", ""displayName"": ""SO₂ mass""}}, {""id"": 14258990, ""name"": ""so2 ppb"", ""parameter"": {""id"": 101, ""name"": ""so2"", ""units"": ""ppb"", ""displayName"": ""SO₂""}}, {""id"": 14258991, ""name"": ""temperature c"", ""parameter"": {""id"": 100, ""name"": ""temperature"", ""units"": ""c"", ""displayName"": ""Temperature (C)""}}, {""id"": 14341790, ""name"": ""wind_direction deg"", ""parameter"": {""id"": 22, ""name"": ""wind_direction"", ""units"": ""deg"", ""displayName"": ""Wind direction""}}, {""id"": 14341791, ""name"": ""wind_speed m/s"", ""parameter"": {""id"": 34, ""name"": ""wind_speed"", ""units"": ""m/s"", ""displayName"": ""Wind speed""}}]",True,True
AS001,"Railway Colony, Guwahati - APCB",Guwahati,Assam,26.1844,91.7458,Active,6941,"Railway Colony, Guwahati - APCB","[{""id"": 20146, ""name"": ""co µg/m³"", ""parameter"": {""id"": 4, ""name"": ""co"", ""units"": ""µg/m³"", ""displayName"": ""CO mass""}}, {""id"": 20149, ""name"": ""no2 µg/m³"", ""parameter"": {""id"": 5, ""name"": ""no2"", ""units"": ""µg/m³"", ""displayName"": ""NO₂ mass""}}, {""id"": 20151, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 19955, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 19960, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 19962, ""name"": ""so2 µg/m³"", ""parameter"": {""id"": 6, ""name"": ""so2"", ""units"": ""µg/m³"", ""displayName"": ""SO₂ mass""}}]",True,True
TG001,"Bollaram Industrial Area, Hyderabad - TSPCB",Hyderabad,Telangana,17.38405,78.45636,Active,5599,"Bollaram Industrial Area, Hyderabad - TSPCB","[{""id"": 14820, ""name"": ""co µg/m³"", ""parameter"": {""id"": 4, ""name"": ""co"", ""units"": ""µg/m³"", ""displayName"": ""CO mass""}}, {""id"": 12235395, ""name"": ""co ppb"", ""parameter"": {""id"": 102, ""name"": ""co"", ""units"": ""ppb"", ""displayName"": ""CO""}}, {""id"": 12235396, ""name"": ""no ppb"", ""parameter"": {""id"": 24, ""name"": ""no"", ""units"": ""ppb"", ""displayName"": ""NO""}}, {""id"": 12235397, ""name"": ""no2 ppb"", ""parameter"": {""id"": 15, ""name"": ""no2"", ""units"": ""ppb"", ""displayName"": ""NO₂""}}, {""id"": 14842, ""name"": ""no2 µg/m³"", ""parameter"": {""id"": 5, ""name"": ""no2"", ""units"": ""µg/m³"", ""displayName"": ""NO₂ mass""}}, {""id"": 14340833, ""name"": ""nox ppb"", ""parameter"": {""id"": 23, ""name"": ""nox"", ""units"": ""ppb"", ""displayName"": ""NOX""}}, {""id"": 14843, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 12235398, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 12235399, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 14813, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 12235400, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 15217, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 12235401, ""name"": ""relativehumidity %"", ""parameter"": {""id"": 98, ""name"": ""relativehumidity"", ""units"": ""%"", ""displayName"": ""RH""}}, {""id"": 15221, ""name"": ""so2 µg/m³"", ""parameter"": {""id"": 6, ""name"": ""so2"", ""units"": ""µg/m³"", ""displayName"": ""SO₂ mass""}}, {""id"": 12235402, ""name"": ""so2 ppb"", ""parameter"": {""id"": 101, ""name"": ""so2"", ""units"": ""ppb"", ""displayName"": ""SO₂""}}, {""id"": 12235403, ""name"": ""temperature c"", ""parameter"": {""id"": 100, ""name"": ""temperature"", ""units"": ""c"", ""displayName"": ""Temperature (C)""}}, {""id"": 14340834, ""name"": ""wind_direction deg"", ""parameter"": {""id"": 22, ""name"": ""wind_direction"", ""units"": ""deg"", ""displayName"": ""Wind direction""}}, {""id"": 14340835, ""name"": ""wind_speed m/s"", ""parameter"": {""id"": 34, ""name"": ""wind_speed"", ""units"": ""m/s"", ""displayName"": ""Wind speed""}}]",True,True
TG002,"Central University, Hyderabad - TSPCB",Hyderabad,Telangana,17.38405,78.45636,Active,5623,"Central University, Hyderabad - TSPCB","[{""id"": 12242116, ""name"": ""co ppb"", ""parameter"": {""id"": 102, ""name"": ""co"", ""units"": ""ppb"", ""displayName"": ""CO""}}, {""id"": 15193, ""name"": ""co µg/m³"", ""parameter"": {""id"": 4, ""name"": ""co"", ""units"": ""µg/m³"", ""displayName"": ""CO mass""}}, {""id"": 12242117, ""name"": ""no ppb"", ""parameter"": {""id"": 24, ""name"": ""no"", ""units"": ""ppb"", ""displayName"": ""NO""}}, {""id"": 12242118, ""name"": ""no2 ppb"", ""parameter"": {""id"": 15, ""name"": ""no2"", ""units"": ""ppb"", ""displayName"": ""NO₂""}}, {""id"": 14918, ""name"": ""no2 µg/m³"", ""parameter"": {""id"": 5, ""name"": ""no2"", ""units"": ""µg/m³"", ""displayName"": ""NO₂ mass""}}, {""id"": 14340845, ""name"": ""nox ppb"", ""parameter"": {""id"": 23, ""name"": ""nox"", ""units"": ""ppb"", ""displayName"": ""NOX""}}, {""id"": 12242119, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 15034, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 12242120, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 15046, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 12242121, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 15178, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 12242122, ""name"": ""relativehumidity %"", ""parameter"": {""id"": 98, ""name"": ""relativehumidity"", ""units"": ""%"", ""displayName"": ""RH""}}, {""id"": 12242123, ""name"": ""so2 ppb"", ""parameter"": {""id"": 101, ""name"": ""so2"", ""units"": ""ppb"", ""displayName"": ""SO₂""}}, {""id"": 15167, ""name"": ""so2 µg/m³"", ""parameter"": {""id"": 6, ""name"": ""so2"", ""units"": ""µg/m³"", ""displayName"": ""SO₂ mass""}}, {""id"": 12242124, ""name"": ""temperature c"", ""parameter"": {""id"": 100, ""name"": ""temperature"", ""units"": ""c"", ""displayName"": ""Temperature (C)""}}, {""id"": 14340846, ""name"": ""wind_direction deg"", ""parameter"": {""id"": 22, ""name"": ""wind_direction"", ""units"": ""deg"", ""displayName"": ""Wind direction""}}, {""id"": 14340847, ""name"": ""wind_speed m/s"", ""parameter"": {""id"": 34, ""name"": ""wind_speed"", ""units"": ""m/s"", ""displayName"": ""Wind speed""}}]",True,True
TG003,"ICRISAT Patancheru, Hyderabad - TSPCB",Hyderabad,Telangana,17.38405,78.45636,Active,5645,"ICRISAT Patancheru, Hyderabad - TSPCB","[{""id"": 15037, ""name"": ""co µg/m³"", ""parameter"": {""id"": 4, ""name"": ""co"", ""units"": ""µg/m³"", ""displayName"": ""CO mass""}}, {""id"": 12235404, ""name"": ""co ppb"", ""parameter"": {""id"": 102, ""name"": ""co"", ""units"": ""ppb"", ""displayName"": ""CO""}}, {""id"": 12235405, ""name"": ""no ppb"", ""parameter"": {""id"": 24, ""name"": ""no"", ""units"": ""ppb"", ""displayName"": ""NO""}}, {""id"": 12235406, ""name"": ""no2 ppb"", ""parameter"": {""id"": 15, ""name"": ""no2"", ""units"": ""ppb"", ""displayName"": ""NO₂""}}, {""id"": 15173, ""name"": ""no2 µg/m³"", ""parameter"": {""id"": 5, ""name"": ""no2"", ""units"": ""µg/m³"", ""displayName"": ""NO₂ mass""}}, {""id"": 14340836, ""name"": ""nox ppb"", ""parameter"": {""id"": 23, ""name"": ""nox"", ""units"": ""ppb"", ""displayName"": ""NOX""}}, {""id"": 12235407, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 15188, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 12235408, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 15267, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 15254, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 12235409, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 12235410, ""name"": ""relativehumidity %"", ""parameter"": {""id"": 98, ""name"": ""relativehumidity"", ""units"": ""%"", ""displayName"": ""RH""}}, {""id"": 12235411, ""name"": ""so2 ppb"", ""parameter"": {""id"": 101, ""name"": ""so2"", ""units"": ""ppb"", ""displayName"": ""SO₂""}}, {""id"": 15233, ""name"": ""so2 µg/m³"", ""parameter"": {""id"": 6, ""name"": ""so2"", ""units"": ""µg/m³"", ""displayName"": ""SO₂ mass""}}, {""id"": 12235412, ""name"": ""temperature c"", ""parameter"": {""id"": 100, ""name"": ""temperature"", ""units"": ""c"", ""displayName"": ""Temperature (C)""}}, {""id"": 14340837, ""name"": ""wind_direction deg"", ""parameter"": {""id"": 22, ""name"": ""wind_direction"", ""units"": ""deg"", ""displayName"": ""Wind direction""}}, {""id"": 14340838, ""name"": ""wind_speed m/s"", ""parameter"": {""id"": 34, ""name"": ""wind_speed"", ""units"": ""m/s"", ""displayName"": ""Wind speed""}}]",True,True
TG004,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,17.38405,78.45636,Active,5624,"IDA Pashamylaram, Hyderabad - TSPCB","[{""id"": 12235500, ""name"": ""co ppb"", ""parameter"": {""id"": 102, ""name"": ""co"", ""units"": ""ppb"", ""displayName"": ""CO""}}, {""id"": 15228, ""name"": ""co µg/m³"", ""parameter"": {""id"": 4, ""name"": ""co"", ""units"": ""µg/m³"", ""displayName"": ""CO mass""}}, {""id"": 12235501, ""name"": ""no ppb"", ""parameter"": {""id"": 24, ""name"": ""no"", ""units"": ""ppb"", ""displayName"": ""NO""}}, {""id"": 15226, ""name"": ""no2 µg/m³"", ""parameter"": {""id"": 5, ""name"": ""no2"", ""units"": ""µg/m³"", ""displayName"": ""NO₂ mass""}}, {""id"": 12235502, ""name"": ""no2 ppb"", ""parameter"": {""id"": 15, ""name"": ""no2"", ""units"": ""ppb"", ""displayName"": ""NO₂""}}, {""id"": 14341845, ""name"": ""nox ppb"", ""parameter"": {""id"": 23, ""name"": ""nox"", ""units"": ""ppb"", ""displayName"": ""NOX""}}, {""id"": 12235503, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 15220, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 12235504, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 15230, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 15213, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 12235505, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 12235506, ""name"": ""relativehumidity %"", ""parameter"": {""id"": 98, ""name"": ""relativehumidity"", ""units"": ""%"", ""displayName"": ""RH""}}, {""id"": 12235507, ""name"": ""so2 ppb"", ""parameter"": {""id"": 101, ""name"": ""so2"", ""units"": ""ppb"", ""displayName"": ""SO₂""}}, {""id"": 14928, ""name"": ""so2 µg/m³"", ""parameter"": {""id"": 6, ""name"": ""so2"", ""units"": ""µg/m³"", ""displayName"": ""SO₂ mass""}}, {""id"": 12235508, ""name"": ""temperature c"", ""parameter"": {""id"": 100, ""name"": ""temperature"", ""units"": ""c"", ""displayName"": ""Temperature (C)""}}, {""id"": 14341846, ""name"": ""wind_direction deg"", ""parameter"": {""id"": 22, ""name"": ""wind_direction"", ""units"": ""deg"", ""displayName"": ""Wind direction""}}, {""id"": 14341847, ""name"": ""wind_speed m/s"", ""parameter"": {""id"": 34, ""name"": ""wind_speed"", ""units"": ""m/s"", ""displayName"": ""Wind speed""}}]",True,True
TG005,"Sanathnagar, Hyderabad - TSPCB",Hyderabad,Telangana,17.38405,78.45636,Active,2594,"Sanathnagar, Hyderabad - TSPCB","[{""id"": 5387, ""name"": ""co µg/m³"", ""parameter"": {""id"": 4, ""name"": ""co"", ""units"": ""µg/m³"", ""displayName"": ""CO mass""}}, {""id"": 5389, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 9127, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 9128, ""name"": ""so2 µg/m³"", ""parameter"": {""id"": 6, ""name"": ""so2"", ""units"": ""µg/m³"", ""displayName"": ""SO₂ mass""}}]",True,True
TG006,"Zoo Park, Hyderabad - TSPCB",Hyderabad,Telangana,17.38405,78.45636,Active,407,"Zoo Park, Hyderabad - TSPCB","[{""id"": 12235578, ""name"": ""co ppb"", ""parameter"": {""id"": 102, ""name"": ""co"", ""units"": ""ppb"", ""displayName"": ""CO""}}, {""id"": 710, ""name"": ""co µg/m³"", ""parameter"": {""id"": 4, ""name"": ""co"", ""units"": ""µg/m³"", ""displayName"": ""CO mass""}}, {""id"": 12235579, ""name"": ""no ppb"", ""parameter"": {""id"": 24, ""name"": ""no"", ""units"": ""ppb"", ""displayName"": ""NO""}}, {""id"": 12235580, ""name"": ""no2 ppb"", ""parameter"": {""id"": 15, ""name"": ""no2"", ""units"": ""ppb"", ""displayName"": ""NO₂""}}, {""id"": 712, ""name"": ""no2 µg/m³"", ""parameter"": {""id"": 5, ""name"": ""no2"", ""units"": ""µg/m³"", ""displayName"": ""NO₂ mass""}}, {""id"": 14340861, ""name"": ""nox ppb"", ""parameter"": {""id"": 23, ""name"": ""nox"", ""units"": ""ppb"", ""displayName"": ""NOX""}}, {""id"": 12235581, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 711, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 12235582, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 715, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 714, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 12235583, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 12235584, ""name"": ""relativehumidity %"", ""parameter"": {""id"": 98, ""name"": ""relativehumidity"", ""units"": ""%"", ""displayName"": ""RH""}}, {""id"": 12235585, ""name"": ""so2 ppb"", ""parameter"": {""id"": 101, ""name"": ""so2"", ""units"": ""ppb"", ""displayName"": ""SO₂""}}, {""id"": 713, ""name"": ""so2 µg/m³"", ""parameter"": {""id"": 6, ""name"": ""so2"", ""units"": ""µg/m³"", ""displayName"": ""SO₂ mass""}}, {""id"": 12235586, ""name"": ""temperature c"", ""parameter"": {""id"": 100, ""name"": ""temperature"", ""units"": ""c"", ""displayName"": ""Temperature (C)""}}, {""id"": 14340862, ""name"": ""wind_direction deg"", ""parameter"": {""id"": 22, ""name"": ""wind_direction"", ""units"": ""deg"", ""displayName"": ""Wind direction""}}, {""id"": 14340863, ""name"": ""wind_speed m/s"", ""parameter"": {""id"": 34, ""name"": ""wind_speed"", ""units"": ""m/s"", ""displayName"": ""Wind speed""}}]",True,True
RJ004,"Adarsh Nagar, Jaipur - RSPCB",Jaipur,Rajasthan,26.91962,75.78781,Active,5635,"Adarsh Nagar, Jaipur - RSPCB","[{""id"": 14988, ""name"": ""co µg/m³"", ""parameter"": {""id"": 4, ""name"": ""co"", ""units"": ""µg/m³"", ""displayName"": ""CO mass""}}, {""id"": 12234845, ""name"": ""co ppb"", ""parameter"": {""id"": 102, ""name"": ""co"", ""units"": ""ppb"", ""displayName"": ""CO""}}, {""id"": 12234846, ""name"": ""no ppb"", ""parameter"": {""id"": 24, ""name"": ""no"", ""units"": ""ppb"", ""displayName"": ""NO""}}, {""id"": 12234847, ""name"": ""no2 ppb"", ""parameter"": {""id"": 15, ""name"": ""no2"", ""units"": ""ppb"", ""displayName"": ""NO₂""}}, {""id"": 15122, ""name"": ""no2 µg/m³"", ""parameter"": {""id"": 5, ""name"": ""no2"", ""units"": ""µg/m³"", ""displayName"": ""NO₂ mass""}}, {""id"": 14341739, ""name"": ""nox ppb"", ""parameter"": {""id"": 23, ""name"": ""nox"", ""units"": ""ppb"", ""displayName"": ""NOX""}}, {""id"": 12234848, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 15127, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 12234849, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 15162, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 12234850, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 15195, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 15705691, ""name"": ""relativehumidity %"", ""parameter"": {""id"": 98, ""name"": ""relativehumidity"", ""units"": ""%"", ""displayName"": ""RH""}}, {""id"": 12234851, ""name"": ""so2 ppb"", ""parameter"": {""id"": 101, ""name"": ""so2"", ""units"": ""ppb"", ""displayName"": ""SO₂""}}, {""id"": 15186, ""name"": ""so2 µg/m³"", ""parameter"": {""id"": 6, ""name"": ""so2"", ""units"": ""µg/m³"", ""displayName"": ""SO₂ mass""}}, {""id"": 12234852, ""name"": ""temperature c"", ""parameter"": {""id"": 100, ""name"": ""temperature"", ""units"": ""c"", ""displayName"": ""Temperature (C)""}}, {""id"": 14341740, ""name"": ""wind_direction deg"", ""parameter"": {""id"": 22, ""name"": ""wind_direction"", ""units"": ""deg"", ""displayName"": ""Wind direction""}}, {""id"": 14341741, ""name"": ""wind_speed m/s"", ""parameter"": {""id"": 34, ""name"": ""wind_speed"", ""units"": ""m/s"", ""displayName"": ""Wind speed""}}]",True,True
RJ005,"Police Commissionerate, Jaipur - RSPCB",Jaipur,Rajasthan,26.91962,75.78781,Active,5633,"Police Commissionerate, Jaipur - RSPCB","[{""id"": 14982, ""name"": ""co µg/m³"", ""parameter"": {""id"": 4, ""name"": ""co"", ""units"": ""µg/m³"", ""displayName"": ""CO mass""}}, {""id"": 12234800, ""name"": ""co ppb"", ""parameter"": {""id"": 102, ""name"": ""co"", ""units"": ""ppb"", ""displayName"": ""CO""}}, {""id"": 12234801, ""name"": ""no ppb"", ""parameter"": {""id"": 24, ""name"": ""no"", ""units"": ""ppb"", ""displayName"": ""NO""}}, {""id"": 12234802, ""name"": ""no2 ppb"", ""parameter"": {""id"": 15, ""name"": ""no2"", ""units"": ""ppb"", ""displayName"": ""NO₂""}}, {""id"": 14977, ""name"": ""no2 µg/m³"", ""parameter"": {""id"": 5, ""name"": ""no2"", ""units"": ""µg/m³"", ""displayName"": ""NO₂ mass""}}, {""id"": 14341724, ""name"": ""nox ppb"", ""parameter"": {""id"": 23, ""name"": ""nox"", ""units"": ""ppb"", ""displayName"": ""NOX""}}, {""id"": 12234803, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 14975, ""name"": ""o3 µg/m³"", ""parameter"": {""id"": 3, ""name"": ""o3"", ""units"": ""µg/m³"", ""displayName"": ""O₃ mass""}}, {""id"": 12234804, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 14973, ""name"": ""pm10 µg/m³"", ""parameter"": {""id"": 1, ""name"": ""pm10"", ""units"": ""µg/m³"", ""displayName"": ""PM10""}}, {""id"": 14971, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 12234805, ""name"": ""pm25 µg/m³"", ""parameter"": {""id"": 2, ""name"": ""pm25"", ""units"": ""µg/m³"", ""displayName"": ""PM2.5""}}, {""id"": 12234806, ""name"": ""relativehumidity %"", ""parameter"": {""id"": 98, ""name"": ""relativehumidity"", ""units"": ""%"", ""displayName"": ""RH""}}, {""id"": 12234807, ""name"": ""so2 ppb"", ""parameter"": {""id"": 101, ""name"": ""so2"", ""units"": ""ppb"", ""displayName"": ""SO₂""}}, {""id"": 14970, ""name"": ""so2 µg/m³"", ""parameter"": {""id"": 6, ""name"": ""so2"", ""units"": ""µg/m³"", ""displayName"": ""SO₂ mass""}}, {""id"": 12234808, ""name"": ""temperature c"", ""parameter"": {""id"": 100, ""name"": ""temperature"", ""units"": ""c"", ""displayName"": ""Temperature (C)""}}, {""id"": 14341725, ""name"": ""wind_direction deg"", ""parameter"": {""id"": 22, ""name"": ""wind_direction"", ""units"": ""deg"", ""displayName"": ""Wind direction""}}, {""id"": 14341726, ""name"": ""wind_speed m/s"", ""parameter"": {""id"": 34, ""name"": ""wind_speed"", ""units"": ""m/s"", ""displayName"": ""Wind speed""}}]",True,True
